"RMSERegLasso" "RMSERegRidge" "RMSERegelasticnet"
"498" 4.74765514573551 4.66376737050124 4.47481416791697
"499" 5.74650330984535 5.41997901131978 5.33139416556229
"500" 5.21638714470085 5.16682792496629 5.14435607703347
"501" 5.07563733337184 5.00362298009072 5.04014292396006
"502" 5.20666337757217 4.97146509013941 4.99399194678585
"503" 4.39934730785869 4.35922927774426 4.35607611546567
"504" 5.00097178800143 4.76293874263726 4.94543276917296
"505" 5.04749438817885 5.00070369468947 5.07006651562319
"506" 5.80100998432699 5.66201801882993 5.61606823226516
"507" 5.07206981531471 4.8990775797859 4.75937473065582
"508" 4.4805133537083 4.46163830072523 4.52959881949376
"509" 5.12255654935696 5.26630846304233 5.2252008369148
"510" 4.93671509031789 4.99766484236677 4.88984946025647
"511" 5.18257471940533 5.05687247155736 5.09019606487063
"512" 5.67342675523402 5.4181067051061 5.52255444961028
"513" 5.47953497453938 5.33316619367708 5.29984859483977
"514" 5.37479597888173 5.08396294907097 4.97847818253482
"515" 4.52425744250582 4.53959841263628 4.51754633692151
"516" 5.07734777045074 4.86416442619825 4.87126247440574
"517" 5.06747216886241 5.28241261947093 5.14023312823147
"518" 4.90118529753953 4.76075223884233 4.71470555476508
"519" 4.96765011211728 4.91042418580546 4.79184125751191
"520" 4.33154058352708 4.2234327779187 4.1132008201541
"521" 5.07653946514741 5.10301994750006 5.01933417526394
"522" 4.8962453288177 4.65964771229572 4.45433103963907
"523" 4.78727645751888 4.73109940071105 4.73744568217147
"524" 5.68420687472511 5.67757155739588 5.691273751345
"525" 5.48812377023784 5.42587412956981 5.24412674948233
"526" 4.36960728157608 4.22549523446073 4.24633758333447
"527" 5.38492020029902 5.23182280262559 5.20503966158659
"528" 5.3797851255755 5.3933850874082 5.39283807314273
"529" 4.5128036605674 4.46737123185428 4.43528646044393
"530" 4.42486029543867 4.22246225662093 4.17784260877324
"531" 5.3156013862135 5.16272541188302 5.17635492661391
"532" 4.86261131601933 4.59285512638523 4.70342158265971
"533" 4.65782631189501 4.4004051202275 4.44240706216667
"534" 5.1283627377788 5.19536990759776 5.29168625529068
"535" 4.2679912277212 4.26380823830154 4.26656437706257
"536" 4.54042297779149 4.47265928096101 4.49776882409533
"537" 5.33786961711634 5.04763911368743 5.08869182017153
"538" 5.05055653168353 4.77132637261759 4.75679824439908
"539" 4.48291788390612 4.66799051857165 4.66427603560902
"540" 4.91734578402113 4.9774484302589 4.92021430472592
"541" 5.04272898607796 5.10317786518137 5.04612624708587
"542" 4.37268157432668 4.32452383113031 4.21826530695247
"543" 5.11554745332601 5.00782044315128 5.0659960986375
"544" 6.26469410685822 6.05256210092491 5.99924095428628
"545" 4.92046659004411 4.84121481473942 4.76399438230469
"546" 5.58784004413976 5.36288631009385 5.34892099465589
"547" 5.79016607155362 5.56776672831006 5.54701683701358
"548" 4.97570100222927 4.78396694296436 4.74882563052149
"549" 5.08106481812282 4.81954387009328 4.86294587065083
"550" 4.75619379852967 4.50796379191912 4.52446980811401
"551" 4.4556320308095 4.46962785244749 4.46158150986757
"552" 4.76354711247718 4.58078601331926 4.44365874032581
"553" 5.50903157207497 5.32379270764114 5.2855524805143
"554" 5.23303696402546 5.10703122976419 5.05335898868253
"555" 4.43291530001518 4.36045643690838 4.48933976629237
"556" 5.30744804219639 5.217651960748 5.1913330048391
"557" 4.49588797231864 4.54912851006474 4.51854952953308
"558" 4.5861601012319 4.55203431489262 4.49760576466473
"559" 4.1387117782706 4.03976681640749 4.04410977841312
"560" 4.96424186007672 4.96174349982131 5.07664648747736
"561" 5.50026569081417 5.34170821621389 5.36095440514808
"562" 3.99134839779786 3.98062034963018 3.95754187489112
"563" 5.04721068597129 4.895504475312 4.86586335184659
"564" 4.99240268754023 4.79221180269409 4.90645063146794
"565" 4.89163525062878 4.73771025906287 4.57603897107451
"566" 5.03134099710359 4.84192366442689 4.87730894616986
"567" 4.78504103586911 4.63139495425184 4.59013750671175
"568" 4.59904717373866 4.3938441268444 4.40216930213329
"569" 4.87686213109854 4.83147704536589 4.79727369936803
"570" 5.39875464741097 5.38617789855188 5.32836173274499
"571" 4.33778585032976 4.40911895708336 4.43612130802546
"572" 5.20326296306018 5.14361672546162 4.9522714203825
"573" 5.13490778161 5.25996417293001 5.27273329756568
"574" 4.92514998908458 4.86061977825047 4.81344747308601
"575" 4.93198909507535 4.73067890282758 4.83455932402919
"576" 5.08063062963252 5.08724008602124 5.06191521411812
"577" 4.69146841106932 4.59832966444908 4.62845623901505
"578" 4.74716103888611 4.86123792682603 4.89011297609411
"579" 4.22900541469989 4.1828307129434 4.22179577497809
"580" 5.32026199880701 5.36018210249339 5.33229940888409
"581" 4.8883978765608 4.73123195993219 4.76144418531683
"582" 5.06390107230337 4.99177066133647 4.74285434561215
"583" 4.83646472915106 4.86104827147136 4.83238741360896
"584" 4.72948249704774 4.58998287475722 4.56164215082548
"585" 5.34783525226523 5.22618417826289 5.26047679566932
"586" 3.83583782644818 3.80341747809265 3.78577581163987
"587" 4.84810749488462 4.80260670239384 4.69909751794008
"588" 4.91869608780467 4.75532023293637 4.83352657687818
"589" 5.29789007500828 5.20298693464962 5.0986172246168
"590" 4.24811810320816 4.09088889163033 4.05042094003578
"591" 4.73157338646465 4.63205047955604 4.64963552435597
"592" 4.53317872281418 4.54295482123929 4.57446791930319
"593" 4.82194512111222 4.71592106075372 4.57412490344208
"594" 5.19274739124245 5.07298175047272 5.14350242650357
"595" 4.66743470242548 4.49374745498086 4.46397463951902
"596" 5.04029558101775 4.96536282373843 5.00166357566762
"597" 4.60115870657976 4.7146935557942 4.76531100216954
"598" 5.51384190578611 5.4132461843792 5.31466458749407
"599" 5.60667905274331 5.51378282196048 5.47785409686571
"600" 5.01730112822862 4.91350040237178 4.91831253293948
"601" 4.71670382718303 4.79944224171411 4.73523788976289
"602" 4.70092115442624 4.68209094947782 4.58403756545049
"603" 4.01300848605027 3.97324170479798 3.98013411171378
"604" 5.12847559472331 5.09040819946832 5.03394293208687
"605" 5.10827641069835 4.94030304179232 4.86821883511758
"606" 5.2350599243256 5.2763798060877 5.27701401702145
"607" 5.50664808830906 5.14402820383683 5.05904087795457
"608" 5.04622096628453 5.14964301363791 5.09117068155206
"609" 4.35338053146527 4.21038136692617 4.17071095620072
"610" 4.4657473194584 4.48252467722068 4.43570303506016
"611" 4.84445340260488 4.88576751157569 4.79654347398317
"612" 5.04499442626116 4.98986360891945 5.01309368548219
"613" 5.26479361235049 5.06921355462014 5.05892881929207
"614" 4.72046966875315 4.59506400526408 4.65764347132892
"615" 5.17594978848777 5.15992194015411 5.10566688235567
"616" 5.01006919560163 4.85315312073187 4.7352935484437
"617" 4.80732179743534 4.73178204793039 4.67117808867868
"618" 4.26435095955293 4.20427921536461 4.25838018606082
"619" 4.94951887641532 4.96422531816382 4.85390609420861
"620" 3.79101578399395 3.86635599375738 3.91196720035843
"621" 4.38423985052304 4.50181587871913 4.45083952832889
"622" 4.30175976297217 4.26505676835347 4.33486885333454
"623" 3.97341912078223 3.83122418154541 3.94805842426612
"624" 5.05074167964002 5.18929123791517 4.9232722942162
"625" 4.52515935633826 4.51589204857422 4.48592987119748
"626" 4.94083153755061 4.85858340440594 4.9195857573617
"627" 5.2061554064577 4.97584496770022 5.03774189032745
"628" 5.19716937313968 4.97156489135675 4.97066867772744
"629" 5.96903478537579 5.96573386505647 5.9169648144114
"630" 5.75429886665726 5.58258554825152 5.55728371389197
"631" 5.03345554064995 4.85043271741213 4.92326945172802
"632" 4.84010176472246 4.68555576054444 4.64586280500644
"633" 4.76033668625372 4.73444571899181 4.72363639562067
"634" 5.20588883181566 5.16202844727726 4.96267694200322
"635" 5.07629817490488 4.91783194337735 4.84523223202856
"636" 4.67752566137202 4.57976676788993 4.54090601165435
"637" 4.90155234388934 4.7739977968237 4.7468125537017
"638" 5.1799879570263 4.97991393801043 4.88266818813328
"639" 4.7685552756066 4.79719375046948 4.7163480204402
"640" 5.06919298480372 4.90861029734482 4.82314983331016
"641" 4.86596706734678 4.85039110703065 4.82585304048861
"642" 5.24811019228153 5.14415044626795 5.08134201639888
"643" 5.08754373058481 5.15558062687349 5.12217707707146
"644" 4.31568919650164 4.28842869425908 4.26206572173713
"645" 4.52234064205145 4.32942710543708 4.33246696030744
"646" 5.27796295124088 5.07847495073406 4.90113145588978
"647" 5.41147054284155 5.22142926636384 5.19265550645903
"648" 4.90604096592083 4.84401187476783 4.80670216860491
"649" 4.67117589655927 4.49056845552219 4.38901081852255
"650" 4.56691132469243 4.37695900855998 4.4039281105231
"651" 5.15156130879701 5.06852638610853 5.13591414435526
"652" 4.64111105755533 4.31508417324307 4.46087538658997
"653" 5.08809913653804 4.9382099677211 5.00172598200876
"654" 4.59676564556171 4.29285578179348 4.2912491839754
"655" 4.656072687138 4.63693562979801 4.50524852979315
"656" 4.56969206299835 4.29449504440009 4.3433048908601
"657" 4.35251803892992 4.48100582717309 4.47814938353086
"658" 5.06762318394825 4.87852683077089 4.71659041019503
"659" 5.39409807125491 5.40299574258453 5.26532776803705
"660" 5.19360980543227 5.20794837846789 5.15505956689131
"661" 5.19697442299623 5.05662874714476 5.09227084145943
"662" 5.22071561944851 5.01650299720511 5.02147696751177
"663" 5.49521606621591 5.4668772600465 5.37653856299342
"664" 4.79487015297043 4.67294012327636 4.57940224485734
"665" 4.85086166083104 4.69481223689023 4.65630926541466
"666" 4.70393194932131 4.72847021657491 4.79245679635876
"667" 5.71887667126514 5.68629437137547 5.64733552124816
"668" 4.85330317318736 4.96906452679878 4.95480395825224
"669" 4.78541841951662 4.91965481459892 4.88762412556515
"670" 4.64386939638622 4.63147904184227 4.48640498946745
"671" 5.54719189368794 5.48286906886233 5.42456887521301
"672" 4.95163043116434 4.7477619483859 4.71871468002383
"673" 4.77902687008144 4.66209850525497 4.71178425676423
"674" 5.33847406889828 5.25813511601201 5.20638883200733
"675" 5.46706193524655 5.33251757625122 5.23240764714856
"676" 4.80855422398085 4.81001442713367 4.8228093292873
"677" 4.73531214266075 4.82887095454302 4.82413603054653
"678" 4.61678308385907 4.61168116429057 4.54329116651842
"679" 4.61717573048338 4.75638894628762 4.78412893456791
"680" 4.80814608929446 4.83243649543036 4.82966130455085
"681" 4.86269218375902 4.71952664374316 4.63216019068818
"682" 4.88413901942817 4.99225535964152 4.92200403379594
"683" 5.6203344011952 5.37316863922364 5.45374953173986
"684" 5.13233988745904 5.0944237812577 4.95720536746373
"685" 5.41378276360655 5.24884522333052 5.3098074183748
"686" 5.19256069011054 5.10806643675602 4.93589373794431
"687" 4.02920976178763 3.96410867352935 3.92718166221083
"688" 4.7271572149091 4.56139694629441 4.5709498008682
"689" 5.20340685748601 5.10618628993744 5.14991830957937
"690" 5.13027505937066 4.83200320025146 4.97952227543291
"691" 4.66484927257872 4.52430669562882 4.54632488781716
"692" 4.43425850208419 4.55255717519326 4.47367090024604
"693" 4.82790098206168 4.57881296089814 4.58222429793643
"694" 5.20731285663726 5.26180081719766 5.270521955217
"695" 4.83577961805184 4.87156719563115 4.84295494126162
"696" 4.8023502538342 4.56700236191814 4.55780235622217
"697" 4.86488675018136 4.98044801069742 4.8252868137187
"698" 4.05570050121081 4.10154727350254 4.05130647913943
"699" 4.93613944421018 4.79719781234666 4.74592779688301
"700" 5.5336592975213 5.28146509422599 5.35223285065821
"701" 5.54716862156643 5.54616076142766 5.5176044097176
"702" 5.17606186887304 5.00490242223279 5.07645401199351
"703" 4.75702643464186 4.67476927728164 4.61547017074043
"704" 4.55230966318734 4.57438761195834 4.40729415632676
"705" 5.29459351101482 5.25987836883066 5.16403537983521
"706" 5.11194246874005 5.0925811532556 5.06978286099192
"707" 5.46771202154678 5.40505260725407 5.17209032068897
"708" 5.22369204243086 5.08092150718198 5.151319236883
"709" 5.22987668989028 4.87034851996559 4.70957573073526
"710" 5.84477109076912 5.59127259831879 5.49519990590387
"711" 4.22982870592292 4.23884498013303 4.22313283419836
"712" 4.81427818285809 4.6135269463501 4.54095644333591
"713" 5.06030543806365 5.03846626650804 5.08432757695379
"714" 5.25681904266165 5.20325011127069 5.18944648178687
"715" 4.76542121596027 4.70478315808857 4.725370601355
"716" 4.87484126745749 4.60460459205472 4.60166843674387
"717" 4.7036187379693 4.62814005253874 4.42176726625881
"718" 4.9428557349373 4.96592845451934 5.07142811583507
"719" 5.26653266463752 5.11372509984379 5.06750749127672
"720" 5.98658332385483 6.00000676891459 5.82156917932854
"721" 4.73104765777855 4.58320095163087 4.66933324452259
"722" 4.82303528937266 4.7690232959343 4.79297430037443
"723" 5.43498618237822 5.26511077767263 5.13604949663286
"724" 4.72001538582355 4.69786905577283 4.68689294433228
"725" 5.11948300820008 4.86260025075124 4.92442391492998
"726" 5.19212601422412 4.90342155514885 4.95904170646684
"727" 5.25601613990991 5.00133900811399 4.9722555528523
"728" 4.99600770925468 4.63918937872477 4.92368056028232
"729" 5.18595396841316 5.18238405523067 5.06490401568055
"730" 4.53477126625587 4.54477789073884 4.54330257818369
"731" 4.91092709541845 4.88298983896988 4.78912511396326
"732" 4.3293827914434 4.38647516116154 4.43675235828144
"733" 5.12060427574785 4.94424245967994 4.98174225219255
"734" 4.61400862765883 4.52079706228316 4.47659078839823
"735" 5.11951494261183 4.71385103971818 4.82470352156944
"736" 4.19723830519402 4.08897199011514 4.13030260364993
"737" 5.18472015248217 5.05991623947869 5.146615835701
"738" 5.21803914886013 5.36042033247814 5.23638795674685
"739" 4.56073428641987 4.51695529408167 4.45359792069142
"740" 5.21393075805052 5.19697748524625 5.24689826446683
"741" 4.72030338771146 4.76407699270535 4.6520382498943
"742" 5.00375077349195 5.00859998779133 5.13243534886773
"743" 4.14207033623538 4.05123148762792 4.01840317845188
"744" 5.08011160007252 5.09831283281365 5.07109817976397
"745" 4.68107726109944 4.51259701614118 4.56637534740449
"746" 4.59556427815569 4.52935194951025 4.44884986817175
"747" 4.75863218242282 4.43952252685489 4.66136333426979
"748" 4.7442297959579 4.64666667082018 4.5616638906726
"749" 5.20214515764956 5.03128441765021 5.1347255322985
"750" 4.83602353067832 4.85380202087999 4.7774197596628
"751" 4.91853824422041 4.64327052602264 4.78658861914367
"752" 5.12707077639609 4.95755876002438 4.97026977450555
"753" 4.7097356317232 4.75705968247601 4.60369012714813
"754" 4.9847825111536 4.99048068053141 4.92840637622864
"755" 4.74319561977995 4.56345298726843 4.45066838550431
"756" 5.03035297491749 4.87505504019037 4.86300892734226
"757" 4.87138292068709 4.82061273126331 4.88238155554859
"758" 4.89998710847785 5.02989630290739 4.92670404875988
"759" 5.04358904245062 5.06090729569477 5.010585540084
"760" 4.89674251190777 4.91894743922405 4.70284286667696
"761" 5.46012639457105 5.39752256490278 5.60814586670704
"762" 4.74350708509298 4.64481781548978 4.62556216819038
"763" 4.92960147963834 4.82503219893971 4.90903250070152
"764" 4.77629600890613 4.8356432673199 4.65380743523431
"765" 5.20905865664328 5.07273535981074 5.06268132293434
"766" 4.76248669455525 4.66984173672509 4.69272014594118
"767" 5.12355696139662 4.94292322702772 4.97968304182568
"768" 4.96755058866731 4.81783717722223 4.88444494160359
"769" 4.31085001428128 4.41808956503184 4.27201241304338
"770" 4.87515553526318 4.68098354378076 4.72120547320144
"771" 4.35312682212433 4.27605995388784 4.27074279172819
"772" 4.70808738657815 4.55091293941081 4.51690850310348
"773" 5.28407702441861 5.24535382860202 5.19181552899619
"774" 5.27590335403634 5.1992493716175 5.30184537567417
"775" 4.93128412112001 4.7383949960964 4.68448010494705
"776" 4.76692913648576 4.67081983065072 4.60275873679719
"777" 5.02229278415098 4.7419956422986 4.88124318241254
"778" 4.33760156286296 4.4667339129271 4.46336530952267
"779" 5.5845261902187 5.5981848817159 5.44987729397328
"780" 5.16170515005775 4.78466529563878 4.88047701064381
"781" 4.77216563919042 4.65579340858197 4.57391672677751
"782" 5.13028280626964 5.12888326713825 5.0594122022179
"783" 5.03611929845464 4.94932742912138 4.79579938711511
"784" 5.19398605953394 5.1947276425604 4.99300426415434
"785" 4.98473188095819 4.93948094024817 4.85246896312375
"786" 4.97357816672069 4.8875918238041 4.92713170420486
"787" 4.41591888395249 4.53257442256999 4.40759789206127
"788" 4.74852588500384 4.80753364707297 4.75834853607009
"789" 4.83283258652747 4.78356448631728 4.75440027100945
"790" 5.33773538000696 5.29739851068151 5.38337964672663
"791" 5.01978437209555 4.97438810274194 5.03323588367122
"792" 4.78625938028794 4.65976400220542 4.77605214378246
"793" 5.03438028552197 4.90868336525405 4.85216747040321
"794" 4.266995910435 4.23971130565208 4.04851354833875
"795" 4.88612935414386 4.84277180576156 4.85177429803607
"796" 5.25952687821136 5.26514941490803 5.10528526143429
"797" 5.74561757462549 5.53746733975346 5.59469672792008
"798" 5.03570264248944 4.7007208657566 4.8115557231294
"799" 4.45953348147591 4.50062506192615 4.51156418024761
"800" 5.19070000797692 4.9467696738922 4.98059514852471
"801" 5.36669248676362 5.31043693580834 5.28968403517059
"802" 4.80860260308262 4.69472958191512 4.70056034086846
"803" 4.38194179698071 4.2952234369472 4.28223896184466
"804" 4.54895375882375 4.40659607048872 4.50929278182924
"805" 4.90942009929272 4.84030386862807 4.83139540011115
"806" 5.31634367333066 5.24081675883088 5.16832856039862
"807" 5.39343080976819 5.18235969897565 5.15582180279378
"808" 5.19510136705954 5.18658972217828 5.10280992177602
"809" 5.51121412938331 5.28371812202491 5.20254909575078
"810" 5.65970355958723 5.65698343063928 5.59328193823142
"811" 4.58961696189942 4.5583133900622 4.22102852292247
"812" 4.97283620428 5.06657169767962 5.02508540302098
"813" 4.78998492663652 4.65504418312226 4.77923140935723
"814" 5.19113802867282 5.09513530482758 5.04745349223925
"815" 5.37320060238034 5.27802112205217 5.32535758943379
"816" 4.3896754140245 4.43187140161538 4.41114512842725
"817" 5.1648841092155 5.11094457298035 5.14544073193029
"818" 4.87782992235251 4.8015184724935 4.8147371774062
"819" 4.67825356488181 4.42719353731826 4.47527574890188
"820" 5.61542104327852 5.69898757453299 5.60321151021264
"821" 5.23576701436272 4.9339156638951 4.9023125065168
"822" 5.06818762373961 4.81155820302885 5.03029674426657
"823" 4.85386033765706 4.62964206192678 4.86049279056518
"824" 4.71364168396854 4.58102000469396 4.52596853085152
"825" 4.46377266405149 4.56172320782404 4.47226388102164
"826" 5.27557791659463 5.15972810329054 5.14598671443964
"827" 5.3489106648138 5.2681574627215 5.22434579737169
"828" 4.10977318795877 4.18356592167298 4.13757441324604
"829" 6.08420041883823 6.09957411889528 5.9849368784687
"830" 4.37322487630341 4.30410057841146 4.35100105738722
"831" 5.4520963048727 5.24882122877484 5.27295298679101
"832" 5.300404078924 5.22916022947692 5.19707122944338
"833" 4.95337403678587 4.92100668690935 4.80324345897116
"834" 5.54767973504266 5.29372754184431 5.2814626640908
"835" 4.98330283883602 4.81447720029667 4.79612366181073
"836" 5.41998225898055 5.30483958474189 5.33532777557325
"837" 4.78630005686933 4.86266843037077 4.75873272262322
"838" 5.33772281749795 5.14185398239163 5.13895502591031
"839" 5.15481719676257 4.932932139438 4.83342629388334
"840" 4.84865783105591 4.78834334317058 4.91566195459764
"841" 5.01823357535672 4.7332704359881 4.65749650611239
"842" 4.7064341221939 4.90104210986762 4.80867242951878
"843" 5.10217788436005 4.97239862193432 4.94349621172261
"844" 4.97864153712979 4.98085104622315 4.80536731405905
"845" 4.29065510653578 4.26501043783478 4.24470781887396
"846" 4.6159016666863 4.62178162167994 4.60694184939898
"847" 4.33342542944776 4.27162758223988 4.19388799752684
"848" 4.57675461127588 4.62000467308549 4.60397380551924
"849" 5.64939676043049 5.42799827375384 5.4597977771162
"850" 4.37501306484852 4.07399176188128 4.02919871225663
"851" 4.90084731889987 4.8419365465697 4.68213184062169
"852" 4.97350740287695 4.95599622670238 4.88001740365205
"853" 5.55881065310025 5.31400491027425 5.39682121687498
"854" 5.11001262859817 5.06208019261266 5.02955690190186
"855" 4.84854050418392 4.58726442437378 4.62240725963778
"856" 4.96542372513417 4.87919770886363 4.90187223636884
"857" 5.25448154034996 5.09341449007764 5.15695643251658
"858" 4.66929766979062 4.44483199204817 4.44782459137591
"859" 5.48532357920254 5.22832566488037 5.14848606352849
"860" 5.28227759856157 5.23339904203955 5.26863981411277
"861" 5.03773429688003 4.85067457137354 4.88574416013101
"862" 4.95123101827524 5.02830897822673 4.95504664973101
"863" 5.00956430774503 5.04572878889451 4.95219490382233
"864" 4.81579540114707 4.72723550544301 4.86836773445417
"865" 4.87389825808107 4.85192558932492 4.7167535079263
"866" 4.98823573818876 4.89871843138553 4.92201128635689
"867" 4.59696326584822 4.55091046255962 4.53404964387123
"868" 5.25389643851315 5.005924596023 5.07975838577012
"869" 4.58889371046176 4.60943346529897 4.57436006296239
"870" 4.42866421437911 4.42580883467716 4.39854774444513
"871" 5.0469379654797 4.94980242756971 4.80205438521929
"872" 4.31757953049453 4.4818376946774 4.35215066137902
"873" 4.90428134416663 4.93431219401259 4.87868725113292
"874" 5.23032642558089 5.12790642141265 5.0907870488581
"875" 5.35835535452827 5.33768879906727 5.1697718582527
"876" 4.47066867809569 4.42225966563108 4.32196721590109
"877" 4.89094651863899 4.78334009616883 4.88174942328155
"878" 4.9017437676017 4.77548801046035 4.68024653593377
"879" 4.94958422426829 4.99582480188029 5.03654187476561
"880" 4.66087781260873 4.58312126460671 4.67606460615546
"881" 4.69026405206671 4.50543049426448 4.42235579202273
"882" 5.40048711136799 5.41014121116384 5.29625592336443
"883" 4.39669448940385 4.31774517867791 4.30574136167037
"884" 5.21819384617078 4.93285299096117 4.91213787371731
"885" 4.24636997781345 4.29307103855407 4.30242674134904
"886" 4.87021865761659 4.76368750784793 4.89624086661574
"887" 5.27981424659318 4.88485399953984 4.99333246963718
"888" 4.71137563356557 4.511831431566 4.4923561325938
"889" 4.61228400905105 4.35731737848047 4.47898459692368
"890" 5.10528487147806 5.03014206967173 4.75438273267928
"891" 4.95163577978879 4.91352664341642 4.87895697745856
"892" 5.19890277986771 5.20689156053245 5.04834196025354
"893" 4.42802457992317 4.14834036183466 4.34160344040984
"894" 4.76067309564636 4.74627905790953 4.73368866605437
"895" 5.90457454838794 5.74553831003527 5.51365151885657
"896" 4.90956414886329 4.6332837144862 4.63905762694082
"897" 5.29950241630921 5.19201193544695 4.96435790443508
"898" 5.01176480947553 5.00679438157126 4.96190661178781
"899" 5.53307984369358 5.36071641165906 5.26893146304529
"900" 4.19411929356053 4.156608760629 4.09173700460793
"901" 4.72590733054552 4.57149650653386 4.52950639248335
"902" 4.96019814749267 4.91277597901259 4.81260328962937
"903" 4.78393117296699 4.80518613698278 4.90230596487805
"904" 4.25260908596155 4.27209083010626 4.22509415716627
"905" 5.34715611183549 5.00436032244157 5.04280753995984
"906" 5.01893486724642 4.71971896798059 4.7192969665034
"907" 4.75857412198089 4.77208506230915 4.70163956018614
"908" 5.1805385891436 5.13667282007865 5.12612143486131
"909" 5.24355585988508 5.11545563282837 4.97237007494594
"910" 5.1412090367592 4.96049852944175 4.94588089706741
"911" 5.30656580922396 5.11436988597563 5.0393248906881
"912" 5.30758180264753 5.38138510047897 5.45952866136835
"913" 5.30504010641775 5.1294666705859 5.18771836863994
"914" 4.28114493989044 4.26675863260229 4.29261584323321
"915" 4.76588171463027 4.94549616498832 4.86528852242353
"916" 4.56095925727561 4.47689248396689 4.53794374752251
"917" 5.1104873969906 5.03024322239302 5.01109309967564
"918" 5.49899850969881 5.61165042768057 5.60760118335185
"919" 4.04166164015096 4.02490037391426 4.03837476254187
"920" 4.28103889201049 4.33336111170074 4.31056736223322
"921" 5.55633019592482 5.53493627561402 5.47916954451925
"922" 4.87142299458288 4.92196784662813 4.94420411884574
"923" 5.21057794336516 4.98039772718339 5.02171895826728
"924" 5.02578186542951 5.09124959016708 4.80064669822429
"925" 5.06046684268481 4.91087921456477 4.84638339454574
"926" 4.93826185569648 4.6561936855635 4.72108136185373
"927" 4.92285214124056 4.91834481773896 4.69528872381154
"928" 6.12747163267944 5.87678365069565 5.85214113034856
"929" 4.67035296985772 4.69404610583769 4.55565393215686
"930" 5.04029821332168 4.68140464080064 4.70685950166112
"931" 5.02106628895375 4.99715594215276 4.89260095804573
"932" 5.28398444271225 5.3099981079437 5.27697468138419
"933" 4.6014647478251 4.61730622590393 4.50969508509355
"934" 5.07991438135771 4.95544022464384 4.93697412107734
"935" 5.42762497335266 5.33493129072134 5.36537528008079
"936" 4.68386598145676 4.58347566299533 4.54115784705305
"937" 4.29521102359023 4.34338968262242 4.20482633340805
"938" 5.20771750920297 5.24796106617639 5.18622178032643
"939" 4.580447461729 4.57867893389281 4.4929922105311
"940" 5.04832000522835 4.88869610779069 4.81106742925753
"941" 5.09710537216724 4.93191065430169 4.90957364084713
"942" 4.88868404058229 4.81627554407998 4.77393642798043
"943" 4.57058271290838 4.3406332102151 4.25278850524041
"944" 5.44571602696199 5.48200041661375 5.41747369832993
"945" 5.20406390091374 5.02529656230353 4.94834539176452
"946" 4.73551440339127 4.83554249267455 4.88340078963089
"947" 5.20382386242877 5.07609289301108 5.19518743810216
"948" 4.80473355821837 4.28476288813592 4.58725549795143
"949" 4.97121704821793 4.70901152710988 4.58096082865827
"950" 5.46590434272669 5.35462879958412 5.43183233002193
"951" 4.54621961580877 4.36120263048415 4.2949136577853
"952" 5.30223336532613 5.30168077799798 5.2176203725261
"953" 4.70900786883301 4.60474698984167 4.61152531776899
"954" 4.7470217929584 4.87518474441262 4.8778805046929
"955" 4.21447665649079 4.22211705975659 4.12263532013191
"956" 5.12598255007564 5.18553597281943 5.07927046330035
"957" 4.28981321265884 4.25144959314935 4.25843855693126
"958" 4.74129357886779 4.72179543644661 4.72457076112284
"959" 5.20281449378656 5.07521104461791 5.04601084111983
"960" 5.25147705980345 5.14590733809493 4.88314877857887
"961" 4.59908188211452 4.55775301793769 4.56762552759194
"962" 4.97109931087098 4.91346744354396 4.96770319213524
"963" 4.58668693506353 4.52237204022193 4.45967281695506
"964" 4.66782590510096 4.59091692356873 4.54412308380563
"965" 4.66454971532241 4.63079534706902 4.59933937207596
"966" 4.7664109196267 4.63579140962874 4.60960951474029
"967" 4.75605941823766 4.87993916934067 4.80657914524326
"968" 5.07306083041424 5.05898624321251 5.09639828704808
"969" 5.11939971792756 5.12463377964138 5.13159590248293
"970" 5.80685966647331 5.58985583286994 5.46182275801458
"971" 5.40715802425477 5.47623677266026 5.4583450510713
"972" 5.23955326153348 5.23003614996736 5.12708140761481
"973" 4.57994676839031 4.60129826929589 4.49486042316658
"974" 5.45825518760649 5.33514941721002 5.47056994838989
"975" 4.6590112952287 4.43019934668265 4.60400464813518
"976" 4.07487169808754 4.29088560895716 4.18660182071531
"977" 5.73079589620506 5.72763909830365 5.76039173175597
"978" 5.21876341840625 5.15768104321016 5.00855271533828
"979" 4.6590834508997 4.53435697283941 4.64393369363409
"980" 4.45095319668367 4.42134495568566 4.43385032035325
"981" 5.86079742843932 5.54298063132647 5.58305271243566
"982" 5.45586551902895 5.41917153098724 5.35275693710514
"983" 5.30259135997227 5.12156111791128 5.18263817444026
"984" 5.10658879573064 5.07816578019423 4.92467353154847
"985" 4.93598521825247 4.75126139471267 4.73770126816284
"986" 4.46447084048685 4.48524294948825 4.35025255128047
"987" 4.82382684394602 4.72186990146107 4.75720402824658
"988" 4.78061869687143 4.84637835939369 4.79627684628387
"989" 5.28498053507423 5.36460956869758 5.42305875616125
"990" 5.10371759419691 5.13548406647143 5.00977726332365
"991" 4.53102327264099 4.38067944737884 4.32575156438762
"992" 4.65315347351759 4.67895204255771 4.6259746267813
"993" 4.49445878457942 4.35870696820816 4.1568762020535
"994" 4.54550786971083 4.55379905021263 4.41557506409571
"995" 5.15301254768752 4.91211219862772 4.99846793900455
"996" 4.45612706173939 4.57855594102056 4.5585389907552
